Date,AdjClosePrice,EMA12,EMA26,MACD,Signal,isBuy,isSell
5/21/10,235.79,249.131,259.111,-9.97987,-9.5525,0,1
5/24/10,238.342,247.471,257.573,-10.1013,-9.66226,0,0
5/25/10,238.297,246.06,256.145,-10.0849,-9.74679,0,0
5/26/10,237.498,244.743,254.764,-10.0209,-9.80161,0,0
5/27/10,244.985,244.78,254.039,-9.25926,-9.69314,1,0
5/28/10,242.573,244.441,253.19,-8.74946,-9.50441,0,0
6/1/10,240.944,243.903,252.283,-8.38024,-9.27957,0,0
6/2/10,246.439,244.293,251.85,-7.55716,-8.93509,0,0
6/3/10,252.548,245.563,251.902,-6.33885,-8.41584,0,0
6/4/10,249.111,246.109,251.695,-5.58624,-7.84992,0,0
6/7/10,242.518,245.556,251.015,-5.4589,-7.37172,0,0
6/8/10,242.148,245.032,250.358,-5.32641,-6.96265,0,0
6/9/10,236.774,243.762,249.352,-5.59065,-6.68825,0,0
6/10/10,243.262,243.685,248.901,-5.21636,-6.39387,0,0
6/11/10,244.006,243.734,248.538,-4.8043,-6.07596,0,0
6/14/10,241.354,243.368,248.006,-4.63829,-5.78843,0,0
6/15/10,248.747,244.195,248.061,-3.86565,-5.40387,0,0
6/16/10,250.385,245.148,248.233,-3.08555,-4.94021,0,0
6/17/10,249.791,245.862,248.349,-2.48661,-4.44949,0,0
6/18/10,249.766,246.463,248.454,-1.99102,-3.95779,0,0
6/21/10,244.036,246.089,248.126,-2.03708,-3.57365,0,0
6/22/10,242.883,245.596,247.738,-2.142,-3.28732,0,0
6/23/10,240.785,244.856,247.223,-2.36714,-3.10328,0,0
6/24/10,237.313,243.695,246.489,-2.79349,-3.04133,0,0
6/25/10,236.104,242.527,245.72,-3.19212,-3.07149,0,1
6/28/10,235.805,241.493,244.985,-3.49197,-3.15558,0,0
6/29/10,226.903,239.249,243.646,-4.39716,-3.4039,0,0
6/30/10,222.253,236.634,242.061,-5.42721,-3.80856,0,0
7/1/10,219.526,234.002,240.392,-6.38994,-4.32483,0,0
7/2/10,218.057,231.549,238.737,-7.18855,-4.89758,0,0
7/6/10,217.818,229.436,237.188,-7.75144,-5.46835,0,0
7/7/10,224.876,228.735,236.276,-7.54109,-5.8829,0,0
7/8/10,228.052,228.63,235.667,-7.03693,-6.1137,0,0
7/9/10,233.512,229.381,235.507,-6.12621,-6.11621,0,0
7/12/10,237.678,230.657,235.668,-5.01056,-5.89508,1,0
7/13/10,244.356,232.765,236.311,-3.54663,-5.42539,0,0
7/14/10,245.425,234.713,236.986,-2.27398,-4.79511,0,0
7/15/10,246.764,236.567,237.711,-1.14419,-4.06492,0,0
7/16/10,229.576,235.491,237.108,-1.6171,-3.57536,0,0
7/19/10,232.858,235.086,236.793,-1.7074,-3.20177,0,0
7/20/10,240.555,235.927,237.072,-1.14465,-2.79034,0,0
7/21/10,238.512,236.325,237.179,-0.853682,-2.40301,0,0
7/22/10,242.163,237.223,237.548,-0.324708,-1.98735,0,0
7/23/10,244.786,238.387,238.084,0.302622,-1.52936,0,0
7/26/10,244.241,239.287,238.54,0.74724,-1.07404,0,0
7/27/10,246.069,240.331,239.098,1.23291,-0.612648,0,0
7/28/10,241.933,240.577,239.308,1.26944,-0.23623,0,0
7/29/10,242.253,240.835,239.526,1.3091,0.0728356,0,0
7/30/10,242.183,241.043,239.723,1.31967,0.322203,0,0
8/2/10,244.96,241.645,240.111,1.53446,0.564655,0,0
8/3/10,244.671,242.111,240.449,1.66215,0.784153,0,0
8/4/10,252.908,243.772,241.371,2.40031,1.10738,0,0
8/5/10,253.797,245.314,242.292,3.02221,1.49035,0,0
8/6/10,249.861,246.014,242.852,3.16103,1.82449,0,0
8/9/10,252.423,247,243.561,3.43818,2.14722,0,0
8/10/10,251.604,247.708,244.157,3.55079,2.42794,0,0
8/11/10,245.625,247.387,244.266,3.12159,2.56667,0,0
8/12/10,245.76,247.137,244.377,2.76051,2.60543,0,0
8/13/10,242.932,246.49,244.27,2.22062,2.52847,0,1
8/16/10,242.553,245.884,244.142,1.74204,2.37119,0,0
8/17/10,245.015,245.751,244.207,1.54368,2.20568,0,0
8/18/10,240.835,244.994,243.957,1.03716,1.97198,0,0
8/19/10,233.752,243.265,243.201,0.0634736,1.59028,0,0
8/20/10,230.78,241.344,242.281,-0.937193,1.08478,0,0
8/23/10,231.804,239.876,241.505,-1.62883,0.542062,0,0
8/24/10,225.47,237.66,240.317,-2.65739,-0.0978289,0,0
8/25/10,227.083,236.033,239.337,-3.30426,-0.739115,0,0
8/26/10,225.265,234.376,238.295,-3.91845,-1.37498,0,0
8/27/10,229.186,233.578,237.62,-4.04221,-1.90843,0,0
8/30/10,226.119,232.43,236.768,-4.33776,-2.39429,0,0
8/31/10,224.786,231.254,235.88,-4.62627,-2.84069,0,0
9/1/10,229.935,231.051,235.44,-4.38878,-3.15031,0,0
9/2/10,231.359,231.099,235.138,-4.03913,-3.32807,0,0
9/3/10,234.915,231.686,235.121,-3.43546,-3.34955,0,0
9/7/10,231.968,231.729,234.888,-3.15844,-3.31133,1,0
9/8/10,235.055,232.241,234.9,-2.65915,-3.18089,0,0
9/9/10,237.853,233.104,235.119,-2.01454,-2.94762,0,0
9/10/10,237.833,233.832,235.32,-1.48813,-2.65572,0,0
9/13/10,240.895,234.918,235.733,-0.814484,-2.28748,0,0
9/14/10,239.975,235.696,236.047,-0.350735,-1.90013,0,0
9/15/10,240.08,236.371,236.346,0.0249657,-1.51511,0,0
9/16/10,240.29,236.974,236.638,0.335769,-1.14493,0,0
9/17/10,244.831,238.183,237.245,0.937652,-0.728416,0,0
9/20/10,253.887,240.599,238.478,2.12094,-0.158545,0,0
9/21/10,256.474,243.041,239.811,3.23025,0.519214,0,0
9/22/10,257.743,245.303,241.139,4.16377,1.24812,0,0
9/23/10,256.484,247.023,242.276,4.74729,1.94796,0,0
9/24/10,263.382,249.54,243.839,5.70064,2.69849,0,0
9/27/10,264.941,251.909,245.402,6.50693,3.46018,0,0
9/28/10,263.322,253.665,246.73,6.93538,4.15522,0,0
9/29/10,263.582,255.191,247.978,7.21274,4.76673,0,0
9/30/10,262.633,256.336,249.063,7.27215,5.26781,0,0
10/1/10,262.548,257.291,250.062,7.22904,5.66006,0,0
10/4/10,260.915,257.849,250.866,6.98259,5.92456,0,0
10/5/10,268.847,259.541,252.198,7.34269,6.20819,0,0
10/6/10,266.909,260.674,253.288,7.38653,6.44386,0,0
10/7/10,264.741,261.3,254.136,7.16377,6.58784,0,0
10/8/10,267.908,262.316,255.156,7.16023,6.70232,0,0
10/11/10,269.151,263.368,256.193,7.17508,6.79687,0,0
10/12/10,270.425,264.454,257.247,7.20655,6.87881,0,0
10/13/10,271.379,265.519,258.294,7.22519,6.94808,0,0
10/14/10,270.195,266.239,259.175,7.06302,6.97107,0,0
10/15/10,300.425,271.498,262.231,9.26697,7.43025,0,0
10/18/10,308.547,277.198,265.662,11.536,8.2514,0,0
10/19/10,303.612,281.262,268.473,12.7886,9.15884,0,0
10/20/10,303.687,284.712,271.081,13.6302,10.0531,0,0
10/21/10,305.69,287.939,273.645,14.294,10.9013,0,0
10/22/10,305.96,290.711,276.039,14.6728,11.6556,0,0
10/25/10,307.943,293.362,278.402,14.9605,12.3166,0,0
10/26/10,308.992,295.767,280.668,15.099,12.8731,0,0
10/27/10,307.928,297.638,282.687,14.9507,13.2886,0,0
10/28/10,308.982,299.383,284.635,14.7481,13.5805,0,0
10/29/10,306.544,300.485,286.258,14.2269,13.7098,0,0
11/1/10,307.193,301.517,287.808,13.7083,13.7095,0,1
11/2/10,307.493,302.436,289.267,13.1696,13.6015,0,0
11/3/10,309.781,303.566,290.786,12.7799,13.4372,0,0
11/4/10,311.824,304.837,292.344,12.492,13.2482,0,0
11/5/10,312.228,305.974,293.817,12.1563,13.0298,0,0
11/8/10,313.072,307.066,295.244,11.8222,12.7883,0,0
11/9/10,312.098,307.84,296.492,11.3479,12.5002,0,0
11/10/10,311.129,308.346,297.576,10.7697,12.1541,0,0
11/11/10,308.287,308.337,298.37,9.96726,11.7167,0,0
11/12/10,301.344,307.261,298.59,8.6711,11.1076,0,0
11/15/10,297.438,305.75,298.505,7.24518,10.3351,0,0
11/16/10,291.569,303.568,297.991,5.57725,9.38354,0,0
11/17/10,291.484,301.709,297.509,4.20013,8.34686,0,0
11/18/10,297.983,301.136,297.544,3.59173,7.39584,0,0
11/19/10,295.12,300.21,297.365,2.84581,6.48583,0,0
11/22/10,295.315,299.457,297.213,2.24451,5.63757,0,0
11/23/10,291.214,298.189,296.768,1.42069,4.79419,0,0
11/24/10,297.188,298.035,296.8,1.23562,4.08248,0,0
11/26/10,294.706,297.523,296.644,0.878504,3.44168,0,0
11/29/10,290.765,296.483,296.209,0.274315,2.80821,0,0
11/30/10,277.578,293.575,294.829,-1.25412,1.99574,0,0
12/1/10,281.894,291.778,293.871,-2.09305,1.17798,0,0
12/2/10,285.625,290.831,293.26,-2.42883,0.456622,0,0
12/3/10,286.214,290.121,292.738,-2.6172,-0.158143,0,0
12/6/10,288.892,289.932,292.453,-2.52139,-0.630792,0,0
12/7/10,293.277,290.446,292.514,-2.06774,-0.918182,0,0
12/8/10,294.976,291.143,292.696,-1.55327,-1.0452,0,0
12/9/10,295.455,291.807,292.901,-1.09425,-1.05501,0,0
12/10/10,295.81,292.422,293.116,-0.693849,-0.982777,1,0
12/13/10,297.013,293.129,293.405,-0.276212,-0.841464,0,0
12/14/10,297.158,293.749,293.683,0.0657012,-0.660031,0,0
12/15/10,294.856,293.919,293.77,0.149142,-0.498196,0,0
12/16/10,295.56,294.171,293.902,0.268999,-0.344757,0,0
12/17/10,295.105,294.315,293.992,0.323578,-0.21109,0,0
12/20/10,297.233,294.764,294.232,0.532397,-0.0623927,0,0
12/21/10,301.234,295.759,294.75,1.0091,0.151906,0,0
12/22/10,302.443,296.788,295.32,1.46752,0.415029,0,0
12/23/10,301.814,297.561,295.801,1.75974,0.683972,0,0
12/27/10,300.89,298.073,296.178,1.89493,0.926163,0,0
12/28/10,299.161,298.24,296.399,1.84138,1.10921,0,0
12/29/10,300.2,298.542,296.681,1.86132,1.25963,0,0
12/30/10,299.131,298.633,296.862,1.77046,1.3618,0,0
12/31/10,296.689,298.334,296.849,1.48425,1.38629,0,0
1/3/11,301.874,298.878,297.222,1.6567,1.44037,0,0
1/4/11,300.76,299.168,297.484,1.68407,1.48911,0,0
1/5/11,304.231,299.947,297.983,1.96326,1.58394,0,0
1/6/11,306.444,300.946,298.61,2.33614,1.73438,0,0
1/7/11,307.913,302.018,299.299,2.71881,1.93127,0,0
1/10/11,306.799,302.754,299.855,2.89878,2.12477,0,0
1/11/11,307.698,303.514,300.436,3.07847,2.31551,0,0
1/12/11,308.127,304.224,301.005,3.21844,2.4961,0,0
1/13/11,308.038,304.811,301.526,3.28426,2.65373,0,0
